2025-04-29 01:11:59,596 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:11:59,596 - __main__ - INFO - Debug mode: True
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,608 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,609 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:11:59,609 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:11:59,609 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:11:59,609 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:11:59,610 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:11:59,610 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:11:59,610 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:11:59,610 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:11:59,610 - __main__ - INFO - Action dimension: 88
2025-04-29 01:11:59,610 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:11:59,829 - __main__ - INFO - Using device: cuda
2025-04-29 01:12:00,869 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:12:00,870 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:12:00,870 - __main__ - INFO - ==================================================
2025-04-29 01:12:00,992 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:12:00,994 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:12:00,996 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:15:07,078 - __main__ - DEBUG - Game 1, Step 243: Player 2 chose action 0
2025-04-29 01:15:08,037 - __main__ - DEBUG - Game 1, Step 244: Player 3 chose action 57
2025-04-29 01:15:09,021 - __main__ - DEBUG - Game 1, Step 245: Player 0 chose action 61
2025-04-29 01:15:10,033 - __main__ - DEBUG - Game 1, Step 246: Player 1 chose action 0
2025-04-29 01:15:10,967 - __main__ - DEBUG - Game 1, Step 247: Player 2 chose action 3
2025-04-29 01:15:11,833 - __main__ - DEBUG - Game 1, Step 248: Player 3 chose action 4
2025-04-29 01:15:12,709 - __main__ - DEBUG - Game 1, Step 249: Player 0 chose action 0
2025-04-29 01:15:13,485 - __main__ - DEBUG - Game 1, Step 250: Player 1 chose action 57
2025-04-29 01:15:14,275 - __main__ - DEBUG - Game 1, Step 251: Player 2 chose action 61
2025-04-29 01:15:15,046 - __main__ - DEBUG - Game 1, Step 252: Player 3 chose action 58
2025-04-29 01:15:16,010 - __main__ - DEBUG - Game 1, Step 253: Player 0 chose action 61
2025-04-29 01:15:16,889 - __main__ - DEBUG - Game 1, Step 254: Player 1 chose action 4
2025-04-29 01:15:17,705 - __main__ - DEBUG - Game 1, Step 255: Player 2 chose action 0
2025-04-29 01:15:18,583 - __main__ - DEBUG - Game 1, Step 256: Player 3 chose action 1
2025-04-29 01:15:19,435 - __main__ - DEBUG - Game 1, Step 257: Player 0 chose action 33
2025-04-29 01:15:20,558 - __main__ - DEBUG - Game 1, Step 258: Player 1 chose action 61
2025-04-29 01:15:21,495 - __main__ - DEBUG - Game 1, Step 259: Player 2 chose action 57
2025-04-29 01:15:22,537 - __main__ - DEBUG - Game 1, Step 260: Player 3 chose action 61
2025-04-29 01:15:23,454 - __main__ - DEBUG - Game 1, Step 261: Player 0 chose action 0
2025-04-29 01:15:24,609 - __main__ - DEBUG - Game 1, Step 262: Player 1 chose action 4
2025-04-29 01:15:25,648 - __main__ - DEBUG - Game 1, Step 263: Player 2 chose action 4
2025-04-29 01:15:26,740 - __main__ - DEBUG - Game 1, Step 264: Player 3 chose action 4
2025-04-29 01:15:27,746 - __main__ - DEBUG - Game 1, Step 265: Player 0 chose action 14
2025-04-29 01:15:28,796 - __main__ - DEBUG - Game 1, Step 266: Player 1 chose action 61
2025-04-29 01:15:30,003 - __main__ - DEBUG - Game 1, Step 267: Player 2 chose action 57
2025-04-29 01:15:31,192 - __main__ - DEBUG - Game 1, Step 268: Player 3 chose action 58
2025-04-29 01:15:32,295 - __main__ - DEBUG - Game 1, Step 269: Player 0 chose action 4
2025-04-29 01:15:33,333 - __main__ - DEBUG - Game 1, Step 270: Player 1 chose action 0
2025-04-29 01:15:34,347 - __main__ - DEBUG - Game 1, Step 271: Player 2 chose action 4
2025-04-29 01:15:35,298 - __main__ - DEBUG - Game 1, Step 272: Player 3 chose action 1
2025-04-29 01:15:36,071 - __main__ - DEBUG - Game 1, Step 273: Player 0 chose action 57
2025-04-29 01:15:37,047 - __main__ - DEBUG - Game 1, Step 274: Player 1 chose action 57
2025-04-29 01:15:37,897 - __main__ - DEBUG - Game 1, Step 275: Player 2 chose action 61
2025-04-29 01:15:38,866 - __main__ - DEBUG - Game 1, Step 276: Player 3 chose action 61
2025-04-29 01:15:39,849 - __main__ - DEBUG - Game 1, Step 277: Player 0 chose action 30
2025-04-29 01:15:40,759 - __main__ - DEBUG - Game 1, Step 278: Player 1 chose action 4
2025-04-29 01:15:41,595 - __main__ - DEBUG - Game 1, Step 279: Player 2 chose action 4
2025-04-29 01:15:42,428 - __main__ - DEBUG - Game 1, Step 280: Player 3 chose action 2
2025-04-29 01:15:43,336 - __main__ - DEBUG - Game 1, Step 281: Player 0 chose action 32
2025-04-29 01:15:44,223 - __main__ - DEBUG - Game 1, Step 282: Player 1 chose action 69
2025-04-29 01:15:45,114 - __main__ - DEBUG - Game 1, Step 283: Player 2 chose action 57
2025-04-29 01:15:46,218 - __main__ - DEBUG - Game 1, Step 284: Player 3 chose action 61
2025-04-29 01:15:47,287 - __main__ - DEBUG - Game 1, Step 285: Player 0 chose action 0
2025-04-29 01:15:48,383 - __main__ - DEBUG - Game 1, Step 286: Player 1 chose action 4
2025-04-29 01:15:49,391 - __main__ - DEBUG - Game 1, Step 287: Player 2 chose action 0
2025-04-29 01:15:50,484 - __main__ - DEBUG - Game 1, Step 288: Player 3 chose action 2
2025-04-29 01:15:51,513 - __main__ - DEBUG - Game 1, Step 289: Player 0 chose action 30
2025-04-29 01:15:52,312 - __main__ - DEBUG - Game 1, Step 290: Player 1 chose action 0
2025-04-29 01:15:53,087 - __main__ - DEBUG - Game 1, Step 291: Player 2 chose action 82
2025-04-29 01:15:53,825 - __main__ - DEBUG - Game 1, Step 292: Player 3 chose action 83
2025-04-29 01:15:54,628 - __main__ - DEBUG - Game 1, Step 293: Player 0 chose action 0
2025-04-29 01:15:55,527 - __main__ - DEBUG - Game 1, Step 294: Player 1 chose action 57
2025-04-29 01:15:56,408 - __main__ - DEBUG - Game 1, Step 295: Player 2 chose action 4
2025-04-29 01:15:57,304 - __main__ - DEBUG - Game 1, Step 296: Player 3 chose action 1
2025-04-29 01:15:58,128 - __main__ - DEBUG - Game 1, Step 297: Player 0 chose action 0
2025-04-29 01:15:59,051 - __main__ - DEBUG - Game 1, Step 298: Player 1 chose action 0
2025-04-29 01:15:59,828 - __main__ - DEBUG - Game 1, Step 299: Player 2 chose action 12
2025-04-29 01:16:00,546 - __main__ - DEBUG - Game 1, Step 300: Player 3 chose action 28
2025-04-29 01:16:01,125 - __main__ - DEBUG - Game 1, Step 301: Player 0 chose action 1
2025-04-29 01:16:01,665 - __main__ - DEBUG - Game 1, Step 302: Player 1 chose action 77
2025-04-29 01:16:02,458 - __main__ - DEBUG - Game 1, Step 303: Player 2 chose action 57
2025-04-29 01:16:03,220 - __main__ - DEBUG - Game 1, Step 304: Player 2 chose action 57
2025-04-29 01:16:04,149 - __main__ - DEBUG - Game 1, Step 305: Player 3 chose action 69
2025-04-29 01:16:05,181 - __main__ - DEBUG - Game 1, Step 306: Player 0 chose action 4
2025-04-29 01:16:06,050 - __main__ - DEBUG - Game 1, Step 307: Player 1 chose action 0
2025-04-29 01:16:06,771 - __main__ - DEBUG - Game 1, Step 308: Player 2 chose action 2
2025-04-29 01:16:07,658 - __main__ - DEBUG - Game 1, Step 309: Player 3 chose action 0
2025-04-29 01:16:08,395 - __main__ - DEBUG - Game 1, Step 310: Player 0 chose action 0
2025-04-29 01:16:09,391 - __main__ - DEBUG - Game 1, Step 311: Player 1 chose action 3
2025-04-29 01:16:10,092 - __main__ - DEBUG - Game 1, Step 312: Player 2 chose action 57
2025-04-29 01:16:10,953 - __main__ - DEBUG - Game 1, Step 313: Player 3 chose action 57
2025-04-29 01:16:12,025 - __main__ - DEBUG - Game 1, Step 314: Player 0 chose action 58
2025-04-29 01:16:12,957 - __main__ - DEBUG - Game 1, Step 315: Player 1 chose action 0
2025-04-29 01:16:13,825 - __main__ - DEBUG - Game 1, Step 316: Player 2 chose action 0
2025-04-29 01:16:14,681 - __main__ - DEBUG - Game 1, Step 317: Player 3 chose action 1
2025-04-29 01:16:15,415 - __main__ - DEBUG - Game 1, Step 318: Player 0 chose action 31
2025-04-29 01:16:16,220 - __main__ - DEBUG - Game 1, Step 319: Player 1 chose action 57
2025-04-29 01:16:16,998 - __main__ - DEBUG - Game 1, Step 320: Player 2 chose action 57
2025-04-29 01:16:17,808 - __main__ - DEBUG - Game 1, Step 321: Player 3 chose action 83
2025-04-29 01:16:18,644 - __main__ - DEBUG - Game 1, Step 322: Player 0 chose action 1
2025-04-29 01:16:19,651 - __main__ - DEBUG - Game 1, Step 323: Player 1 chose action 0
2025-04-29 01:16:20,481 - __main__ - DEBUG - Game 1, Step 324: Player 2 chose action 0
2025-04-29 01:16:21,259 - __main__ - DEBUG - Game 1, Step 325: Player 3 chose action 2
2025-04-29 01:16:22,073 - __main__ - DEBUG - Game 1, Step 326: Player 0 chose action 2
2025-04-29 01:16:22,986 - __main__ - DEBUG - Game 1, Step 327: Player 1 chose action 57
2025-04-29 01:16:23,896 - __main__ - DEBUG - Game 1, Step 328: Player 2 chose action 57
2025-04-29 01:16:24,808 - __main__ - DEBUG - Game 1, Step 329: Player 3 chose action 0
2025-04-29 01:16:25,781 - __main__ - DEBUG - Game 1, Step 330: Player 0 chose action 0
2025-04-29 01:16:26,607 - __main__ - DEBUG - Game 1, Step 331: Player 1 chose action 1
2025-04-29 01:16:27,364 - __main__ - DEBUG - Game 1, Step 332: Player 2 chose action 30
2025-04-29 01:16:28,248 - __main__ - DEBUG - Game 1, Step 333: Player 3 chose action 57
2025-04-29 01:16:29,096 - __main__ - DEBUG - Game 1, Step 334: Player 0 chose action 58
2025-04-29 01:16:30,045 - __main__ - DEBUG - Game 1, Step 335: Player 1 chose action 61
2025-04-29 01:16:30,911 - __main__ - DEBUG - Game 1, Step 336: Player 2 chose action 0
2025-04-29 01:16:31,938 - __main__ - DEBUG - Game 1, Step 337: Player 3 chose action 4
2025-04-29 01:16:32,782 - __main__ - DEBUG - Game 1, Step 338: Player 0 chose action 1
2025-04-29 01:16:33,706 - __main__ - DEBUG - Game 1, Step 339: Player 1 chose action 3
2025-04-29 01:16:34,362 - __main__ - DEBUG - Game 1, Step 340: Player 2 chose action 3
2025-04-29 01:16:35,159 - __main__ - DEBUG - Game 1, Step 341: Player 3 chose action 69
2025-04-29 01:16:36,136 - __main__ - DEBUG - Game 1, Step 342: Player 0 chose action 57
2025-04-29 01:16:37,118 - __main__ - DEBUG - Game 1, Step 343: Player 1 chose action 57
2025-04-29 01:16:38,178 - __main__ - DEBUG - Game 1, Step 344: Player 2 chose action 2
2025-04-29 01:16:39,125 - __main__ - DEBUG - Game 1, Step 345: Player 3 chose action 0
2025-04-29 01:16:39,942 - __main__ - DEBUG - Game 1, Step 346: Player 0 chose action 3
2025-04-29 01:16:40,745 - __main__ - DEBUG - Game 1, Step 347: Player 1 chose action 3
2025-04-29 01:16:41,422 - __main__ - DEBUG - Game 1, Step 348: Player 2 chose action 57
2025-04-29 01:16:42,119 - __main__ - DEBUG - Game 1, Step 349: Player 3 chose action 0
2025-04-29 01:16:42,825 - __main__ - DEBUG - Game 1, Step 350: Player 0 chose action 57
2025-04-29 01:16:43,843 - __main__ - DEBUG - Game 1, Step 351: Player 1 chose action 61
2025-04-29 01:16:44,836 - __main__ - DEBUG - Game 1, Step 352: Player 2 chose action 4
2025-04-29 01:16:45,719 - __main__ - DEBUG - Game 1, Step 353: Player 3 chose action 57
2025-04-29 01:16:46,514 - __main__ - DEBUG - Game 1, Step 354: Player 0 chose action 0
2025-04-29 01:16:47,280 - __main__ - DEBUG - Game 1, Step 355: Player 1 chose action 0
2025-04-29 01:16:47,881 - __main__ - DEBUG - Game 1, Step 356: Player 2 chose action 71
2025-04-29 01:16:48,508 - __main__ - DEBUG - Game 1, Step 357: Player 3 chose action 4
2025-04-29 01:16:49,314 - __main__ - DEBUG - Game 1, Step 358: Player 0 chose action 57
2025-04-29 01:16:50,356 - __main__ - DEBUG - Game 1, Step 359: Player 1 chose action 57
2025-04-29 01:16:51,217 - __main__ - DEBUG - Game 1, Step 360: Player 2 chose action 0
2025-04-29 01:16:51,981 - __main__ - DEBUG - Game 1, Step 361: Player 3 chose action 61
2025-04-29 01:16:52,809 - __main__ - DEBUG - Game 1, Step 362: Player 0 chose action 25
2025-04-29 01:16:53,580 - __main__ - DEBUG - Game 1, Step 363: Player 1 chose action 32
2025-04-29 01:16:54,379 - __main__ - DEBUG - Game 1, Step 364: Player 2 chose action 4
2025-04-29 01:16:55,238 - __main__ - DEBUG - Game 1, Step 365: Player 3 chose action 1
2025-04-29 01:16:56,000 - __main__ - DEBUG - Game 1, Step 366: Player 0 chose action 57
2025-04-29 01:16:56,696 - __main__ - DEBUG - Game 1, Step 367: Player 0 chose action 57
2025-04-29 01:16:57,567 - __main__ - DEBUG - Game 1, Step 368: Player 1 chose action 0
2025-04-29 01:16:58,419 - __main__ - DEBUG - Game 1, Step 369: Player 2 chose action 57
2025-04-29 01:16:59,360 - __main__ - DEBUG - Game 1, Step 370: Player 3 chose action 61
2025-04-29 01:17:00,231 - __main__ - DEBUG - Game 1, Step 371: Player 0 chose action 3
2025-04-29 01:17:01,250 - __main__ - DEBUG - Game 1, Step 372: Player 1 chose action 0
2025-04-29 01:17:02,101 - __main__ - DEBUG - Game 1, Step 373: Player 2 chose action 0
2025-04-29 01:17:02,868 - __main__ - DEBUG - Game 1, Step 374: Player 3 chose action 0
2025-04-29 01:17:03,407 - __main__ - DEBUG - Game 1, Step 375: Player 0 chose action 58
2025-04-29 01:17:04,173 - __main__ - DEBUG - Game 1, Step 376: Player 1 chose action 4
2025-04-29 01:17:04,994 - __main__ - DEBUG - Game 1, Step 377: Player 2 chose action 57
2025-04-29 01:17:05,877 - __main__ - DEBUG - Game 1, Step 378: Player 3 chose action 57
2025-04-29 01:17:06,811 - __main__ - DEBUG - Game 1, Step 379: Player 0 chose action 1
2025-04-29 01:17:07,751 - __main__ - DEBUG - Game 1, Step 380: Player 1 chose action 0
2025-04-29 01:17:08,505 - __main__ - DEBUG - Game 1, Step 381: Player 2 chose action 35
2025-04-29 01:17:09,220 - __main__ - DEBUG - Game 1, Step 382: Player 3 chose action 1
2025-04-29 01:17:09,947 - __main__ - DEBUG - Game 1, Step 383: Player 0 chose action 61
2025-04-29 01:17:11,045 - __main__ - DEBUG - Game 1, Step 384: Player 1 chose action 4
2025-04-29 01:17:11,939 - __main__ - DEBUG - Game 1, Step 385: Player 2 chose action 0
2025-04-29 01:17:12,913 - __main__ - DEBUG - Game 1, Step 386: Player 3 chose action 58
2025-04-29 01:17:13,820 - __main__ - DEBUG - Game 1, Step 387: Player 0 chose action 1
2025-04-29 01:17:14,691 - __main__ - DEBUG - Game 1, Step 388: Player 1 chose action 4
2025-04-29 01:17:15,675 - __main__ - DEBUG - Game 1, Step 389: Player 2 chose action 3
2025-04-29 01:17:16,590 - __main__ - DEBUG - Game 1, Step 390: Player 3 chose action 4
2025-04-29 01:17:17,288 - __main__ - DEBUG - Game 1, Step 391: Player 0 chose action 57
2025-04-29 01:17:18,317 - __main__ - DEBUG - Game 1, Step 392: Player 1 chose action 57
2025-04-29 01:17:19,409 - __main__ - DEBUG - Game 1, Step 393: Player 2 chose action 33
2025-04-29 01:17:20,426 - __main__ - DEBUG - Game 1, Step 394: Player 3 chose action 57
2025-04-29 01:17:21,444 - __main__ - DEBUG - Game 1, Step 395: Player 0 chose action 37
2025-04-29 01:17:22,436 - __main__ - DEBUG - Game 1, Step 396: Player 1 chose action 4
2025-04-29 01:17:23,335 - __main__ - DEBUG - Game 1, Step 397: Player 2 chose action 0
2025-04-29 01:17:24,201 - __main__ - DEBUG - Game 1, Step 398: Player 3 chose action 4
2025-04-29 01:17:25,107 - __main__ - DEBUG - Game 1, Step 399: Player 0 chose action 1
2025-04-29 01:17:26,132 - __main__ - DEBUG - Game 1, Step 400: Player 1 chose action 57
2025-04-29 01:17:27,044 - __main__ - DEBUG - Game 1, Step 401: Player 2 chose action 0
2025-04-29 01:17:27,930 - __main__ - DEBUG - Game 1, Step 402: Player 3 chose action 83
2025-04-29 01:17:28,917 - __main__ - DEBUG - Game 1, Step 403: Player 0 chose action 10
2025-04-29 01:17:29,891 - __main__ - DEBUG - Game 1, Step 404: Player 1 chose action 1
2025-04-29 01:17:30,696 - __main__ - DEBUG - Game 1, Step 405: Player 2 chose action 0
2025-04-29 01:17:31,590 - __main__ - DEBUG - Game 1, Step 406: Player 3 chose action 1
2025-04-29 01:17:32,486 - __main__ - DEBUG - Game 1, Step 407: Player 0 chose action 0
2025-04-29 01:17:33,408 - __main__ - DEBUG - Game 1, Step 408: Player 1 chose action 57
2025-04-29 01:17:34,274 - __main__ - DEBUG - Game 1, Step 409: Player 2 chose action 0
2025-04-29 01:17:35,094 - __main__ - DEBUG - Game 1, Step 410: Player 3 chose action 3
2025-04-29 01:17:35,805 - __main__ - DEBUG - Game 1, Step 411: Player 0 chose action 30
2025-04-29 01:17:36,533 - __main__ - DEBUG - Game 1, Step 412: Player 1 chose action 0
2025-04-29 01:17:37,262 - __main__ - DEBUG - Game 1, Step 413: Player 2 chose action 59
2025-04-29 01:17:38,044 - __main__ - DEBUG - Game 1, Step 414: Player 3 chose action 69
2025-04-29 01:17:38,829 - __main__ - DEBUG - Game 1, Step 415: Player 0 chose action 2
2025-04-29 01:17:39,661 - __main__ - DEBUG - Game 1, Step 416: Player 1 chose action 57
2025-04-29 01:17:40,482 - __main__ - DEBUG - Game 1, Step 417: Player 2 chose action 12
2025-04-29 01:17:41,225 - __main__ - DEBUG - Game 1, Step 418: Player 3 chose action 26
2025-04-29 01:17:41,930 - __main__ - DEBUG - Game 1, Step 419: Player 0 chose action 0
2025-04-29 01:17:42,607 - __main__ - DEBUG - Game 1, Step 420: Player 1 chose action 3
2025-04-29 01:17:43,251 - __main__ - DEBUG - Game 1, Step 421: Player 2 chose action 57
2025-04-29 01:17:43,842 - __main__ - DEBUG - Game 1, Step 422: Player 2 chose action 57
2025-04-29 01:17:44,615 - __main__ - DEBUG - Game 1, Step 423: Player 3 chose action 61
2025-04-29 01:17:45,424 - __main__ - DEBUG - Game 1, Step 424: Player 0 chose action 0
2025-04-29 01:17:46,255 - __main__ - DEBUG - Game 1, Step 425: Player 1 chose action 61
2025-04-29 01:17:47,073 - __main__ - DEBUG - Game 1, Step 426: Player 2 chose action 0
2025-04-29 01:17:47,899 - __main__ - DEBUG - Game 1, Step 427: Player 3 chose action 4
2025-04-29 01:17:48,670 - __main__ - DEBUG - Game 1, Step 428: Player 0 chose action 57
2025-04-29 01:17:49,494 - __main__ - DEBUG - Game 1, Step 429: Player 1 chose action 0
2025-04-29 01:17:50,220 - __main__ - DEBUG - Game 1, Step 430: Player 2 chose action 57
2025-04-29 01:17:51,129 - __main__ - DEBUG - Game 1, Step 431: Player 3 chose action 61
2025-04-29 01:17:51,978 - __main__ - DEBUG - Game 1, Step 432: Player 0 chose action 0
2025-04-29 01:17:52,753 - __main__ - DEBUG - Game 1, Step 433: Player 1 chose action 57
2025-04-29 01:17:53,433 - __main__ - DEBUG - Game 1, Step 434: Player 2 chose action 4
2025-04-29 01:17:54,110 - __main__ - DEBUG - Game 1, Step 435: Player 3 chose action 4
2025-04-29 01:17:54,695 - __main__ - DEBUG - Game 1, Step 436: Player 0 chose action 61
2025-04-29 01:17:55,245 - __main__ - DEBUG - Game 1, Step 437: Player 1 chose action 4
2025-04-29 01:17:55,902 - __main__ - DEBUG - Game 1, Step 438: Player 2 chose action 75
2025-04-29 01:17:56,529 - __main__ - DEBUG - Game 1, Step 439: Player 3 chose action 61
2025-04-29 01:17:57,203 - __main__ - DEBUG - Game 1, Step 440: Player 0 chose action 3
2025-04-29 01:17:58,116 - __main__ - DEBUG - Game 1, Step 441: Player 1 chose action 61
2025-04-29 01:17:59,026 - __main__ - DEBUG - Game 1, Step 442: Player 2 chose action 0
2025-04-29 01:17:59,800 - __main__ - DEBUG - Game 1, Step 443: Player 3 chose action 4
2025-04-29 01:18:00,603 - __main__ - DEBUG - Game 1, Step 444: Player 0 chose action 57
2025-04-29 01:18:01,368 - __main__ - DEBUG - Game 1, Step 445: Player 1 chose action 2
2025-04-29 01:18:02,149 - __main__ - DEBUG - Game 1, Step 446: Player 2 chose action 0
2025-04-29 01:18:02,996 - __main__ - DEBUG - Game 1, Step 447: Player 3 chose action 58
2025-04-29 01:18:03,949 - __main__ - DEBUG - Game 1, Step 448: Player 0 chose action 1
2025-04-29 01:18:04,844 - __main__ - DEBUG - Game 1, Step 449: Player 1 chose action 61
2025-04-29 01:18:05,616 - __main__ - DEBUG - Game 1, Step 450: Player 2 chose action 56
2025-04-29 01:18:06,373 - __main__ - DEBUG - Game 1, Step 451: Player 3 chose action 0
2025-04-29 01:18:07,015 - __main__ - DEBUG - Game 1, Step 452: Player 0 chose action 61
2025-04-29 01:18:07,842 - __main__ - DEBUG - Game 1, Step 453: Player 1 chose action 4
2025-04-29 01:18:08,583 - __main__ - DEBUG - Game 1, Step 454: Player 2 chose action 4
2025-04-29 01:18:09,382 - __main__ - DEBUG - Game 1, Step 455: Player 3 chose action 57
2025-04-29 01:18:10,207 - __main__ - DEBUG - Game 1, Step 456: Player 0 chose action 30
2025-04-29 01:18:11,097 - __main__ - DEBUG - Game 1, Step 457: Player 1 chose action 61
2025-04-29 01:18:11,916 - __main__ - DEBUG - Game 1, Step 458: Player 2 chose action 4
2025-04-29 01:18:12,719 - __main__ - DEBUG - Game 1, Step 459: Player 3 chose action 3
2025-04-29 01:18:13,462 - __main__ - DEBUG - Game 1, Step 460: Player 0 chose action 25
2025-04-29 01:18:14,211 - __main__ - DEBUG - Game 1, Step 461: Player 1 chose action 4
2025-04-29 01:18:14,846 - __main__ - DEBUG - Game 1, Step 462: Player 2 chose action 3
2025-04-29 01:18:15,501 - __main__ - DEBUG - Game 1, Step 463: Player 3 chose action 61
2025-04-29 01:18:16,303 - __main__ - DEBUG - Game 1, Step 464: Player 0 chose action 57
2025-04-29 01:18:17,248 - __main__ - DEBUG - Game 1, Step 465: Player 1 chose action 61
2025-04-29 01:18:18,110 - __main__ - DEBUG - Game 1, Step 466: Player 2 chose action 30
2025-04-29 01:18:18,938 - __main__ - DEBUG - Game 1, Step 467: Player 3 chose action 0
2025-04-29 01:18:19,688 - __main__ - DEBUG - Game 1, Step 468: Player 0 chose action 14
2025-04-29 01:18:20,329 - __main__ - DEBUG - Game 1, Step 469: Player 1 chose action 4
2025-04-29 01:18:20,852 - __main__ - DEBUG - Game 1, Step 470: Player 2 chose action 3
2025-04-29 01:18:21,374 - __main__ - DEBUG - Game 1, Step 471: Player 3 chose action 57
2025-04-29 01:18:21,999 - __main__ - DEBUG - Game 1, Step 472: Player 0 chose action 57
2025-04-29 01:18:22,601 - __main__ - DEBUG - Game 1, Step 473: Player 0 chose action 57
2025-04-29 01:18:23,383 - __main__ - DEBUG - Game 1, Step 474: Player 1 chose action 58
2025-04-29 01:18:24,228 - __main__ - DEBUG - Game 1, Step 475: Player 2 chose action 0
2025-04-29 01:18:25,029 - __main__ - DEBUG - Game 1, Step 476: Player 3 chose action 0
2025-04-29 01:18:25,722 - __main__ - DEBUG - Game 1, Step 477: Player 0 chose action 0
2025-04-29 01:18:26,489 - __main__ - DEBUG - Game 1, Step 478: Player 1 chose action 1
2025-04-29 01:18:27,098 - __main__ - DEBUG - Game 1, Step 479: Player 2 chose action 57
2025-04-29 01:18:27,705 - __main__ - DEBUG - Game 1, Step 480: Player 3 chose action 69
2025-04-29 01:18:28,305 - __main__ - DEBUG - Game 1, Step 481: Player 0 chose action 71
2025-04-29 01:18:29,124 - __main__ - DEBUG - Game 1, Step 482: Player 1 chose action 61
2025-04-29 01:18:29,909 - __main__ - DEBUG - Game 1, Step 483: Player 2 chose action 0
2025-04-29 01:18:30,698 - __main__ - DEBUG - Game 1, Step 484: Player 3 chose action 4
2025-04-29 01:18:31,438 - __main__ - DEBUG - Game 1, Step 485: Player 0 chose action 4
2025-04-29 01:18:32,235 - __main__ - DEBUG - Game 1, Step 486: Player 1 chose action 2
2025-04-29 01:18:32,966 - __main__ - DEBUG - Game 1, Step 487: Player 2 chose action 57
2025-04-29 01:18:33,706 - __main__ - DEBUG - Game 1, Step 488: Player 3 chose action 3
2025-04-29 01:18:34,393 - __main__ - DEBUG - Game 1, Step 489: Player 0 chose action 30
2025-04-29 01:18:35,196 - __main__ - DEBUG - Game 1, Step 490: Player 1 chose action 61
2025-04-29 01:18:35,961 - __main__ - DEBUG - Game 1, Step 491: Player 2 chose action 0
2025-04-29 01:18:36,869 - __main__ - DEBUG - Game 1, Step 492: Player 3 chose action 57
2025-04-29 01:18:37,715 - __main__ - DEBUG - Game 1, Step 493: Player 0 chose action 30
2025-04-29 01:18:38,465 - __main__ - DEBUG - Game 1, Step 494: Player 1 chose action 4
2025-04-29 01:18:39,139 - __main__ - DEBUG - Game 1, Step 495: Player 2 chose action 57
2025-04-29 01:18:39,810 - __main__ - DEBUG - Game 1, Step 496: Player 3 chose action 0
2025-04-29 01:18:40,431 - __main__ - DEBUG - Game 1, Step 497: Player 0 chose action 2
2025-04-29 01:18:41,239 - __main__ - DEBUG - Game 1, Step 498: Player 1 chose action 61
2025-04-29 01:18:42,029 - __main__ - DEBUG - Game 1, Step 499: Player 2 chose action 4
2025-04-29 01:18:42,858 - __main__ - DEBUG - Game 1, Step 500: Player 3 chose action 57
2025-04-29 01:18:43,589 - __main__ - DEBUG - Game 1, Step 501: Player 0 chose action 30
2025-04-29 01:18:44,413 - __main__ - DEBUG - Game 1, Step 502: Player 1 chose action 0
2025-04-29 01:18:45,217 - __main__ - DEBUG - Game 1, Step 503: Player 2 chose action 57
2025-04-29 01:18:46,034 - __main__ - DEBUG - Game 1, Step 504: Player 3 chose action 0
2025-04-29 01:18:46,728 - __main__ - DEBUG - Game 1, Step 505: Player 0 chose action 0
2025-04-29 01:18:47,417 - __main__ - DEBUG - Game 1, Step 506: Player 1 chose action 57
2025-04-29 01:18:48,126 - __main__ - DEBUG - Game 1, Step 507: Player 2 chose action 0
2025-04-29 01:18:48,727 - __main__ - DEBUG - Game 1, Step 508: Player 3 chose action 57
2025-04-29 01:18:49,273 - __main__ - DEBUG - Game 1, Step 509: Player 0 chose action 57
2025-04-29 01:18:50,084 - __main__ - DEBUG - Game 1, Step 510: Player 1 chose action 0
